train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_satisfaction,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_system_delay_overhead_s_per_slot,train_delay_sum_s,train_avg_completed_e2e_delay_s,train_p95_completed_e2e_delay_s,train_delay_samples,train_system_energy_overhead_kj_per_slot,train_total_dynamic_energy_j,train_energy_comp_j,train_energy_trans_j,train_cumulative_lifetime_loss,train_cum_hl_mean_satellite,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
3008,46,2995,402.5202173044635,6.289378395382242,0.7839374555792467,0.7839374555792467,1407,1103,309,0,54.1875,3468.0,3.1441523118767,5.0,1103,0.032366772231384906,2071.473422808634,2034.7293801304247,36.74404267820998,0.022541706406459933,0.0009016682562583973,1.4088566504037458e-05,0.2843787291837631,64
3072,47,3059,404.47945644108506,6.319991506891954,0.7845382963493199,0.7845382963493199,1397,1096,286,0,54.15625,3466.0,3.1624087591240877,5.0,1096,0.031176172733355552,1995.2750549347554,1955.8218872286004,39.453167706154275,0.02122951738077563,0.0008491806952310251,1.3268448362984768e-05,0.2820472703924437,64
3136,48,3123,406.2886252496403,6.3482597695256295,0.7981186685962374,0.7981186685962374,1382,1103,289,0,57.296875,3667.0,3.3245693563009975,5.0,1103,0.03103835204023891,1986.4545305752904,1945.2006624286303,41.2538681466602,0.021796735334827143,0.0008718694133930857,1.3622959584266963e-05,0.27940823525187236,64
3200,49,3187,402.3060381035916,6.286031845368619,0.7710344827586207,0.7710344827586207,1450,1118,339,0,56.046875,3587.0,3.208407871198569,5.0,1118,0.033663701036624895,2154.476866343993,2114.6264978999375,39.850368444056464,0.0225125583824381,0.000900502335297524,1.4070348989023812e-05,0.27656489987830296,64
3264,50,3251,396.54908843024094,6.196079506722515,0.7904411764705882,0.7904411764705882,1360,1075,277,0,54.40625,3482.0,3.2390697674418605,5.0,1075,0.03185454608722834,2038.6909495826137,1999.8677757090186,38.82317387359458,0.022193031907395182,0.0008877212762958073,1.3870644942121988e-05,0.2735300941462032,64
3328,51,3315,410.1522533233423,6.408628958177223,0.771701982228298,0.771701982228298,1463,1129,325,0,58.3125,3732.0,3.3055801594331267,5.0,1129,0.032150295190398234,2057.618892185487,2015.2578361057715,42.361056079715205,0.022110920371341745,0.0008844368148536698,1.3819325232088591e-05,0.27028958278835263,64
3392,52,3379,418.1116130084804,6.532993953257506,0.8,0.8,1420,1136,298,0,58.640625,3753.0,3.3036971830985915,5.0,1136,0.034594589735864024,2214.0537430952977,2172.5693899356156,41.48435315968228,0.02331374573331001,0.0009325498293324005,1.4571091083318757e-05,0.26689286442173343,64
3456,53,3443,396.361142509193,6.19314285170614,0.7625,0.7625,1440,1098,337,0,54.921875,3515.0,3.2012750455373404,5.0,1098,0.029723643421807312,1902.313178995668,1861.03768480047,41.27549419519785,0.019597165361958872,0.0007838866144783549,1.2248228351224296e-05,0.2636238222777304,64
3520,54,3507,427.04523277379326,6.67258176209052,0.8073394495412844,0.8073394495412844,1417,1144,280,0,58.375,3736.0,3.265734265734266,5.0,1144,0.03458498708664952,2213.4391735455692,2172.5291893744156,40.90998417115394,0.021393795716971264,0.0008557518286788506,1.337112232310704e-05,0.2604003691679254,64
3584,55,3571,407.80045487373576,6.371882107402121,0.7983988355167394,0.7983988355167394,1374,1097,277,0,53.40625,3418.0,3.115770282588879,5.0,1097,0.03173091074023513,2030.7782873750484,1995.4169325846747,35.361354790373674,0.020384986135444278,0.0008153994454177711,1.2740616334652673e-05,0.257466154092043,64
