train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_avg_delay_s,train_p95_delay_s,train_delay_samples,train_total_energy_j,train_energy_comp_j,train_energy_trans_j,train_avg_energy_j_per_slot,train_cum_hl_mean_satellite,train_cum_hl_system,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
12224,190,12217,-606.6931729762223,-9.479580827753473,0.6781354051054383,901,611,306,0,4.846153846153846,7.0,611,6830.30263096352,6793.13891349518,37.16371746834198,106.723478608805,0.0071623815516700115,0.1790595387917503,0.00011191221174484393,0.4655556094595281,64
12288,191,12281,-560.1629611322126,-8.752546267690821,0.6700564971751413,885,593,287,0,4.858347386172007,7.0,593,6303.015603028988,6267.410019302864,35.60558372612568,98.48461879732794,0.006669518574414665,0.16673796436036664,0.00010421122772522915,0.4678220492544985,64
12352,192,12345,-731.4215635692974,-11.428461930770272,0.6497354497354497,945,614,317,0,4.8387622149837135,7.0,614,7441.45372509674,7403.18961773949,38.26410735725158,116.27271445463656,0.008407350303691991,0.21018375759229976,0.00013136484849518736,0.4704688942137934,64
12416,193,12409,-691.3939063537056,-10.80302978677665,0.6930803571428571,896,621,288,0,4.6215780998389695,7.0,621,6868.446482592273,6833.706205826173,34.74027676609868,107.31947629050427,0.008047429109940989,0.20118572774852472,0.00012574107984282795,0.4725829163680294,64
12480,194,12473,-717.1919264843465,-11.206123851317914,0.7067254685777288,907,641,275,0,4.513260530421217,7.0,641,6568.367157311375,6535.294141410786,33.07301590059073,102.63073683299024,0.008377112416618086,0.20942781041545216,0.0001308923815096576,0.4733176996985258,64
12544,195,12537,-625.3411746576621,-9.77095585402597,0.7080808080808081,990,701,280,0,4.479315263908702,7.0,701,7230.697521064258,7192.42492261172,38.272598452536855,112.97964876662903,0.007587297908960309,0.18968244772400772,0.00011855152982750482,0.47424526528302696,64
12608,196,12601,-649.9216716695349,-10.155026119836483,0.7103594080338267,946,672,271,0,4.541666666666667,7.0,672,8059.900029753816,8021.844849180453,38.05518057336028,125.93593796490337,0.007776039659345939,0.19440099148364848,0.0001215006196772803,0.4761912173311027,64
12672,197,12665,-545.0498743999171,-8.516404287498705,0.6666666666666666,942,628,306,0,4.851910828025478,7.0,628,6550.112585793757,6510.340832531088,39.77175326266978,102.34550915302745,0.006579646523473224,0.1644911630868306,0.00010280697692926912,0.4775220238134198,64
12736,198,12729,-590.9609051958312,-9.233764143684862,0.6755037115588547,943,637,311,0,4.833594976452119,7.0,637,7440.476700672755,7400.550011673713,39.92668899904017,116.2574484480118,0.0070597314248385555,0.1764932856209639,0.00011030830351310243,0.47838388216997596,64
12800,199,12793,-582.6868092072103,-9.104481393862661,0.7008113590263692,986,691,293,0,4.78726483357453,7.0,691,7151.390297378368,7111.249624021251,40.140673357114714,111.740473396537,0.007124366829898442,0.17810917074746105,0.00011131823171716315,0.4794724072697839,64
