train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_satisfaction,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_system_delay_overhead_s_per_slot,train_delay_sum_s,train_avg_completed_e2e_delay_s,train_p95_completed_e2e_delay_s,train_delay_samples,train_system_energy_overhead_kj_per_slot,train_total_dynamic_energy_j,train_energy_comp_j,train_energy_trans_j,train_cumulative_lifetime_loss,train_cum_hl_mean_satellite,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
3392,52,53,377.94435063795254,5.905380478718008,0.7507042253521127,0.7507042253521127,1420,1066,372,0,60.125,3848.0,3.6097560975609757,5.0,1066,0.031347934858057105,2006.267830915655,1957.6713179547398,48.59651296091486,0.017196415192916984,0.0006878566077166794,1.0747759495573116e-05,0.2647569691868701,64
3456,53,54,364.17277817010756,5.690199658907931,0.7243055555555555,0.7243055555555555,1440,1043,392,0,58.40625,3738.0,3.5838926174496644,5.0,1043,0.02927560281901121,1873.6385804167176,1824.815450474844,48.82312994187366,0.016358437704532193,0.0006543375081812877,1.022402356533262e-05,0.2610725234130352,64
3520,54,55,383.87037609062423,5.997974626416004,0.7529992942836979,0.7529992942836979,1417,1067,347,0,61.796875,3955.0,3.706654170571696,5.0,1067,0.03066503120890907,1962.5619973701805,1912.331785259203,50.23021211097834,0.01676044174489454,0.0006704176697957815,1.0475276090559086e-05,0.2573199718063417,64
3584,55,56,372.9829349254019,5.827858358209404,0.7554585152838428,0.7554585152838428,1374,1038,342,0,57.390625,3673.0,3.5385356454720616,5.0,1038,0.027797248182289413,1779.0238836665224,1733.37523188825,45.64865177827226,0.015388154146369428,0.0006155261658547771,9.617596341480892e-06,0.2542362691625542,64
3648,56,57,358.8237057012469,5.606620401581983,0.7422907488986784,0.7422907488986784,1362,1011,349,0,55.78125,3570.0,3.5311572700296736,5.0,1011,0.029100694670200208,1862.4444588928134,1818.348488863148,44.09597002966549,0.016624940224968566,0.0006649976089987427,1.0390587640605354e-05,0.25129086772472464,64
3712,57,58,362.93686457365715,5.670888508963393,0.7339055793991416,0.7339055793991416,1398,1026,363,0,58.75,3760.0,3.664717348927875,5.0,1026,0.027434536736713852,1755.8103511496865,1708.3191028138008,47.49124833588629,0.0158609080213383,0.0006344363208535319,9.913067513336437e-06,0.2481511112077751,64
3776,58,59,376.61217130070634,5.8845651765735365,0.7577955039883973,0.7577955039883973,1379,1045,338,0,61.171875,3915.0,3.7464114832535884,5.0,1045,0.030296912431685384,1939.0023956278646,1889.066799601582,49.935596026282425,0.01608392967843411,0.0006433571871373644,1.0052456049021319e-05,0.24487859760444136,64
3840,59,60,338.1252550001326,5.283207109377072,0.7176470588235294,0.7176470588235294,1360,976,382,0,57.8125,3700.0,3.790983606557377,5.0,976,0.02691130390138697,1722.323449688766,1672.257735849925,50.06571383884035,0.015560624891695246,0.0006224249956678098,9.725390557309528e-06,0.24145191417910952,64
3904,60,61,362.0164294633911,5.656506710365486,0.7339971550497866,0.7339971550497866,1406,1032,385,0,60.5625,3876.0,3.755813953488372,5.0,1032,0.028867313249183454,1847.508047947741,1796.0297203860607,51.47832756168063,0.014830886106212951,0.0005932354442485181,9.269303816383095e-06,0.23788414428855664,64
3968,61,62,374.49150675657523,5.851429793071488,0.7433881343817013,0.7433881343817013,1399,1040,344,0,62.0,3968.0,3.8153846153846156,5.0,1040,0.027440875643529938,1756.216041185916,1704.3695997850537,51.846441400862695,0.01428625814820814,0.0005714503259283256,8.928911342630088e-06,0.2341716524380862,64
4032,62,63,393.2935295497911,6.145211399215486,0.7459349593495935,0.7459349593495935,1476,1101,376,0,64.484375,4127.0,3.748410535876476,5.0,1101,0.03231985793765209,2068.4709080097336,2014.6060372577867,53.86487075194651,0.016253542613911962,0.0006501417045564785,1.0158464133694977e-05,0.23051041379844125,64
4096,63,64,374.25619371449613,5.847753026789002,0.7644017725258493,0.7644017725258493,1354,1035,338,0,59.53125,3810.0,3.681159420289855,5.0,1035,0.028446990170000852,1820.6073708800545,1772.7906555887716,47.81671529128269,0.013434800784194212,0.0005373920313677684,8.396750490121382e-06,0.22680151313964936,64
4160,64,65,366.75728660842924,5.730582603256707,0.7380607814761215,0.7380607814761215,1382,1020,340,0,56.78125,3634.0,3.562745098039216,5.0,1020,0.028632633354162895,1832.4885346664253,1785.3222658609056,47.166268805519714,0.014011208800728613,0.0005604483520291445,8.757005500455383e-06,0.22283506562753813,64
4224,65,66,380.06180514419276,5.938465705378012,0.7442348008385744,0.7442348008385744,1431,1065,370,0,58.71875,3758.0,3.528638497652582,5.0,1065,0.029407529029395803,1882.0818578813314,1832.5145895970445,49.567268284287486,0.014535389223066492,0.0005814155689226597,9.084618264416558e-06,0.218952547312885,64
4288,66,67,381.3161302984485,5.958064535913258,0.7482369534555712,0.7482369534555712,1418,1061,354,0,56.859375,3639.0,3.429783223374175,5.0,1061,0.03274485988301507,2095.6710325129648,2050.187667421084,45.48336509188091,0.014819554662062341,0.0005927821864824936,9.262221663788963e-06,0.21570142570871612,64
