train_slot,env_slot,system_reward_sum,mean_agent_reward,arrived,done_tasks,slot_satisfied,completion_rate_episode,avg_dod,system_lifetime_loss,comp_energy_j,trans_energy_j,dynamic_energy_j
3903,62,79.52965976930913,3.1811863907723654,13,13,13,0.8039073806078147,0.34470997149340604,0.001901929817834596,315.52911792056346,0.21505895546280387,315.74417687602624
3904,63,132.14811477943346,5.285924591177338,24,16,16,0.8015647226173542,0.34466587506742985,0.0011700574080392018,566.9531790046076,0.18945927603897095,567.1426382806466
3905,64,82.52853260838872,3.3011413043355486,17,10,10,0.7990161630358398,0.34460284684079917,0.0008652293124029242,297.2948545928003,0.2751170288290248,297.5699716216293
3906,65,128.58899169070557,5.143559667628223,26,14,14,0.7943409247757074,0.34453203845899766,0.0007506972953950526,552.4647284772394,0.35503524338242315,552.8197637206218
3907,66,127.26552338170228,5.090620935268091,22,15,15,0.7926580557443915,0.3445352046188537,0.0016140341411373666,435.74017039634157,0.3337906222279293,436.0739610185695
3908,67,184.88323914113934,7.395329565645573,24,23,23,0.7953177257525084,0.3446020384512218,0.002629827578942484,555.6314009278225,0.3656352346305865,555.997036162453
3909,68,181.89373621029495,7.275749448411798,17,22,22,0.8009259259259259,0.34467194039554216,0.0027162595652933086,597.7698138860012,0.20287906568548764,597.9726929516867
3910,69,120.54729658501137,4.821891863400455,25,19,19,0.8002602472348731,0.34481923752430665,0.0036594741988921057,548.3598416525315,0.22879276356768932,548.5886344160991
3911,70,141.68569813304512,5.667427925321805,28,17,17,0.7968051118210863,0.3447876341820569,0.0012379446407658739,497.10623107186694,0.3561591034240783,497.46239017529103
3912,71,104.11800311608421,4.1647201246433685,25,18,18,0.7955974842767296,0.3449500903138007,0.0043942682334461,585.9753650460452,0.3228490577915767,586.2982141038368
3913,72,119.62718795331735,4.785087518132694,18,17,17,0.7972636815920398,0.34501740055717983,0.0023437991178377753,634.3374046658952,0.17352042450150826,634.5109250903967
3914,73,171.90485261859578,6.876194104743831,16,24,24,0.8041871921182266,0.3451754396199972,0.003340599852299432,312.1405903437122,0.2194642577790823,312.36005460149124
3915,74,141.4294044430807,5.657176177723228,10,20,20,0.8115055079559363,0.3452929871951004,0.003166066397370934,363.44237117467713,0.07423891559323606,363.5166100902704
3916,75,180.9432464889399,7.2377298595575965,15,24,24,0.8186779866585809,0.3454377944012023,0.0033941975610853733,398.73007278191784,0.08914768712908856,398.8192204690469
3917,76,83.9326978581437,3.357307914325748,22,10,10,0.8138839018551766,0.34535251853233506,0.0005464580602126076,412.7857337221152,0.1326792993942302,412.9184130215094
3918,77,154.34403591275324,6.17376143651013,27,17,17,0.8109540636042403,0.3453624869334368,0.001623382459636015,263.89101269784993,0.358467673043175,264.2494803708931
3919,78,47.51857997727291,1.9007431990909163,21,8,8,0.8057009889470622,0.34531337302342524,0.0010034790976744148,774.63619075529,0.16263562310687338,774.7988263783969
3920,79,166.5546914268457,6.662187657073828,17,21,21,0.8099078341013825,0.34543080905341855,0.0031947143241010676,303.95484917745995,0.19580805236159624,304.15065722982155
3921,80,165.49395656669688,6.619758262667875,22,21,21,0.8117178612059158,0.3454738718873107,0.002508004103378734,406.7556020709947,0.17184092854728228,406.927442999542
3922,81,90.4404777181274,3.617619108725096,26,14,14,0.8077354260089686,0.34549413222071224,0.002168664869575545,302.50119530243666,0.3505426098046791,302.85173791224133
3923,82,169.53170861286588,6.781268344514635,14,18,18,0.8114571746384872,0.3454149373578769,0.0006625964387408238,425.95365879501475,0.2838921287654089,426.23755092378013
3924,83,191.67956022699641,7.667182409079857,17,19,19,0.8143250688705234,0.3453356560025428,0.0005919702780404514,629.7710192196519,0.12971985338218184,629.9007390730341
3925,84,89.29365802002992,3.571746320801197,17,13,13,0.8138646288209607,0.34535673310430115,0.0016741768382842507,294.86008048892603,0.17403249721049335,295.0341129861365
3926,85,190.52072276374963,7.620828910549985,22,22,22,0.8160733549083063,0.3453856587063233,0.00230507353699316,428.93097782706667,0.19943108897447923,429.1304089160412
3927,86,162.50464554544408,6.500185821817763,25,19,19,0.8153273017562533,0.3453574025976691,0.0013112863163866047,484.04508108414535,0.2685195987212989,484.31360068286665
3928,87,102.91171186543275,4.11646847461731,22,14,14,0.8132561809573908,0.3454095414052596,0.002034883448695365,520.1480073932811,0.30028119183014673,520.4482885851112
3929,88,125.65379686679518,5.0261518746718075,32,19,19,0.8096223486808071,0.34554045561441254,0.003146753364910649,583.5634147205845,0.36383482939997586,583.9272495499845
3930,89,142.26400606259958,5.690560242503983,22,23,23,0.8122762148337596,0.34575219296902515,0.004496265035450732,730.6028844766382,0.28466747349677846,730.887551950135
3931,90,149.83984295643916,5.993593718257566,22,22,22,0.8143651997976732,0.3459249334927395,0.003593589905055404,465.7995430846038,0.37142719747753383,466.1709702820813
3932,91,127.15966567766293,5.086386627106517,25,21,21,0.8146853146853147,0.3461024430817529,0.004419370554021372,601.0904716458153,0.3302182935358915,601.4206899393512
3933,92,56.57381174629303,2.2629524698517214,20,12,12,0.8125618199802176,0.346159105973311,0.0025040327841133075,572.1329477459509,0.17356987537414276,572.306517621325
3934,93,138.19244376114878,5.5276977504459515,15,18,18,0.8154148257241041,0.3461603950675324,0.001734174435269676,284.08852592932925,0.2123272884745027,284.30085321780376
3935,94,151.2076426049193,6.048305704196772,11,17,17,0.8193359375,0.34612577088342844,0.001281011746190778,280.00596191987273,0.11835391657647085,280.1243158364492
3936,95,140.89739534011565,5.635895813604626,23,16,16,0.8179623370352487,0.34603734095217314,0.0004959973330567001,375.3186070733966,0.23365291642538494,375.552259989822
3937,96,128.31053452843466,5.132421381137386,20,16,16,0.8177905308464849,0.3460356404970834,0.0016088457944567183,479.2497048779796,0.2636295204121618,479.51333439839175
3938,97,113.17323985007171,4.526929594002868,23,13,13,0.815042573320719,0.34596547040262804,0.0007246239880185771,583.4379608201674,0.27073003469507917,583.7086908548625
3939,98,153.45187717269351,6.13807508690774,28,21,21,0.8141923436041083,0.34603001740440686,0.0028381352204135063,515.9665892790346,0.374771528820623,516.3413608078552
3940,99,102.01907919331089,4.080763167732435,20,13,13,0.8126734505087881,0.34600349549837234,0.0012745023389453658,812.364342191346,0.21393789671725882,812.5782800880634
3941,100,40.25707119375418,1.6102828477501672,26,12,12,0.8085009140767825,0.34616535928915704,0.0035614875715809942,290.392092160311,0.49434821213566466,290.88644037244666
3942,101,135.18586795541916,5.407434718216766,24,20,20,0.8087703435804702,0.346302201176488,0.00345445639630337,683.8088530646035,0.48518193754629013,684.2940350021497
3943,102,161.59972433963446,6.463988973585378,23,21,21,0.8098434004474273,0.34632973140531953,0.001955103346260321,492.79171798269755,0.44982000787734966,493.2415379905749
3944,103,164.0069664313835,6.560278657255339,17,21,21,0.8130550621669627,0.3463857368012585,0.002829534727439836,439.03611457686264,0.44273483837295485,439.4788494152356
3945,104,108.84413547091901,4.353765418836761,27,16,16,0.8104431768319439,0.34640712523328354,0.0020797150796742427,889.0821448564951,0.24840416122764175,889.3305490177228
3946,105,97.31447911810663,3.8925791647242654,20,23,23,0.8133971291866029,0.3467524870969111,0.006261885512999302,433.51710653862335,0.288797865551105,433.80590440417444
3947,106,151.81617924308352,6.072647169723341,18,22,22,0.816573154941735,0.3468582429041248,0.0029972693121144184,548.223060595795,0.21393948746159103,548.4370000832566
3948,107,91.25473395519867,3.650189358207947,23,14,14,0.8145299145299145,0.34688910842006687,0.0021186757060220286,598.8738443184161,0.22722493292515966,599.1010692513413
3949,108,68.42223085971668,2.7368892343886673,30,13,13,0.8097046413502109,0.3469143474618829,0.0022085935506015435,514.8188855586361,0.32378094346124264,515.1426665020973
3950,109,146.14263376986727,5.845705350794691,21,18,18,0.8101212881639481,0.3468774885036027,0.0013242884517394506,565.0595290196583,0.31336449860261734,565.3728935182609
